category,word,description,id
science,해수의 운동,"바닷물은 끊임없이 움직이고 있음.
해수의 운동에는 바람에 의해 한 방향으로 흐르는 바닷물의 흐름인 해류, 밀물과 썰물, 파도 등이 있음.",science263
science,해양오염,해양에 배출·투기된 물질이 바닷물을 오염시키는 일. ,science264
science,행성운동법칙,"케플러는 티코 브라헤(Tycho Brahe)가 정밀하게 관측한 자료를 정리, 분석하여 다음과 같은 행성의 운동에 관한 법칙을 발표하였음.
(1) 제1법칙(타원 궤도의 법칙) : 모든 행성은 태양을 하나의 초점으로 하는 타원궤도를 따라 운동함. 즉, 이심율.
(2) 제2법칙(면적 속도 일정의 법칙) : 행성과 태양을 잇는 선분이 단위 시간에 스치고 지나가는 면적은 행성의 위치에 관계없이 항상 일정.
(3) 제3법칙(주기의 법칙, 조화법칙) : 행성의 공전 주기(T)의 제곱은 평균궤도반경(r)의 세제곱에 비례.",science265
science,행성의운동,행성들도 스스로 돌면서 나아감. 대부분의 천체는 자전과 공전을 하고 있음.,science266
science,현탁액,흙탕물처럼 물에 콜로이드 입자보다도 큰 고체 입자가 분산되어 있는 상태.,science267
science,호흡계,"기체의 가스교환에 관여하는 기관들로, 입, 인두, 후두, 기관, 기관지, 세기관지, 폐, 늑골 등이 호흡에 관여함.",science268
science,화석연료,"먼 옛날 지구상에 살았던 생물의 잔해에 의해 생성된 에너지 자원으로 지하에서 형성됨. 석탄, 석유, 천연가스 같은 지하매장 자원을 이용하는 연료",science269
science,화석연료고갈,현재 존재하는 화석연료가 고갈되고 있는 상황.,science270
science,화성암,마그마가 식어 굳어진 암석,science271
science,화성활동,"마그마에 의하여 일어나는 모든 작용. 화산 분화, 화산암 생성, 심성암의 관입 따위가 있음.",science272
science,화학결합,광물을 구성하는 원자들이 하나의 집합체를 형성할 수 있도록 해주는 원자들 사이에 작용하는 힘 또는 그 결합 자체,science273
science,파동운동,공간에서 진동이나 교란이 전달되는 현상을 의미.,science274
science,후크의법칙,"고체에 힘을 가하여 변형시키는 경우, 힘이 어떤 크기를 넘지 않는 한 변형의 양은 힘의 크기에 비례한다는 법칙",science275
science,중화적정,중화반응을 이용한 적정.  산 또는 염기의 표준용액을 사용하여 농도를 알 수 없는 염기 또는 산을 적정함으로써 정량분석 하는 방법.,science276
science,중화반응,산과 염기가 반응하여 물과 염이 생성되는 반응.,science277
science,유전자발현,유전자는 세포의 생명활동에 필요한 다양한 단백질을 만드는데 필요한 서열 정보를 담고 있는데 이 서열정보로부터 단백질을 만들어 내는 과정,science278
science,유전자발현과조절,유전자 발현과 조절은 세포가 특정 유전자의 활동을 증가 또는 감소시켜 단백질이나 RNA를 생성하는 과정을 관리하는 메커니즘,science279
science,유전자형과표현형,생물에서 겉으로 드러나는 여러 가지 특성. 물리적인 특성뿐만 아니라 행동 같은 특성까지도 포함.,science280
science,유전질환,유전자나 염색체에 있는 해로운 변이로 인해 생기는 질병.,science281
science,유전현상,유전은 부모의 특징을 닮는 현상.,science282
science,유체역학,유체의 운동을 연구하는 학문,science283
science,음파의성질,"음파는 매질을 통해 매질 내의 압력 혹은 스트레스가 진동하며 전파되어 나가는 파동으로, 매질의 경계에서 반사, 굴절함.",science284
science,유전법칙,유성생식 과정에서 일어나는 염색체의 감수분열 결과.,science285
science,이산화탄소,산소 두 개와 탄소 하나가 결합해 만들어진 화합물,science286
science,이온결합,양이온과 음이온이 정전기적 인력으로 결합하여 생기는 화학결합.,science287
science,이온화에너지,바닥상태에 있는 원자 또는 분자에서 1개의 전자를 꺼내어 1개의 양이온과 자유전자로 완전히 분리하는 데 필요한 에너지.,science288
science,이차방정식," 방정식의 모든 항을 좌변으로 이항하여 정리했을 때, (x에 관한 이차식) = 0의 꼴로 정리할 수 있는 방정식.",science289
science,일과운동에너지,"일은 물체에 힘을 가해 이동시키는 과정에서 에너지를 전달하는 것이며, 운동 에너지는 운동하는 물체가 가진 에너지.",science290
science,일과일률,"일의 효율을 나타내는 양을 일률이라고 하며, 단위 시간(1초) 동안 한 일의 양으로 나타냄.",science291
science,일기예보,일기의 변화를 예측하여 미리 알리는 일.,science292
science,일주운동,천구 상에서 별들이 하루에 한 번씩 천구의 북극을 중심으로 반시계 방향으로 동심원을 그리며 움직이는 것,science293
science,이상기체,무질서하게 운동하는 원자 혹은 분자로 이루어진 가상의 기체,science294
science,위치에너지,"계에 저장되는 에너지로, 에너지 준위가 낮은 쪽으로 물체를 끌어 당기는 형태의 힘이 작용할 때 존재.",science295
science,원핵생물,원핵세포로 구성되는 생물체.,science296
science,원자모델,DEVS 형식론에서 사용되는 기본 모델. 개별 시스템에 대한 시간 순차적인 시스템의 동작을 표현.,science297
science,열팽창계수,일정한 압력 아래서 물체의 열팽창의 온도에 대한 비율,science298
science,열평형,"두 개의 물체가 있고, 그것들의 온도가 같으며, 두 물체 사이에 열의 이동이 없는 상태.",science299
science,엽록소,"모든 식물과 조류에서 발견되는 초록색 색소로서, 광합성 과정을 통해 태양 에너지를 화학 에너지로 전환될 수 있게 함.",science300
science,엽록체,식물세포의 소기관으로 광합성이 일어나는 장소. 에너지를 전환시켜 빛으로부터 당분을 합성.,science301
science,오목렌즈,중심부의 두께가 가장 자리보다 얇은 렌즈. 빛을 발산 시키는 작용이 있음.,science302
science,오비탈,전자나 그들 쌍의 파동적 성질을 수학적 함수로 나타낸 것.,science303
science,오존층파괴,지상으로부터 15∼30km 높이의 성층권에 있는 오존층의 오존이 파괴되어 그 밀도가 낮아지는 현상,science304
science,옴의법칙,"전압, 전류, 저항 사이의 관계를 설명하는 법칙.",science305
science,용액의성질,용액마다 가지고 있는 특별한 성질,science306
science,우주개발,"로켓, 인공위성 따위를 이용하여 지구를 비롯한 여러 천체를 조사하고 연구하여 인류의 생활에 도움이 되는 기술을 개발하는 일.",science307
science,우주탐사,우주에 탐사선이나 인공위성을 보내어 우주 공간을 탐사하는 것.,science308
science,운동법칙,물체의 운동에 관한 기본법칙으로 뉴턴의 운동법칙이라고도 부름.,science309
science,운동에너지,움직이는 물체가 정지 상태에 비해서 얼마나 더 많은 에너지를 갖고 있는지를 나타내는 물리량.,science310
science,운동의법칙,"운동의 3법칙은 관성의 법칙, 가속도의 법칙, 작용ㆍ반작용의 법칙이며, 기본적인 관계식은 'F = ma(힘 = 질량 × 가속도)'다.",science311
science,원운동,물체가 특정한 원의 둘레를 따라 움직이는 운동,science312
science,원자구조,"원자핵과 전자로 이루어져 있으며, 원자핵은 중성자와 양성자로 구성.",science313
science,원자궤도,양자역학에서 원자내의 하나의 전자나 전자쌍의 파동같은 운동을 묘사하는 수학적 함수.,science314
science,입방센티미터,길이의 단위에서 유도된 cc(또는 cm3),science315
science,열전도,물체의 내부에너지가 물체 내에서 또는 접촉해 있는 다른 물체로 이동하는 것,science316
science,자기력,움직이는 전하 또는 자기모멘트는 또 다른 움직이는 전하 또는 자기모멘트에 작용하는 힘,science317
science,자연선택,"주어진 환경 조건에서 유리한 유전인자를 가진 개체가 그렇지 않은 개체보다 생존률, 생식률이 높아진다는 진화 이론.",science318
science,전자기유도,자기의 시간적 변화에 의해 전기적 성질이 발현되는 현상,science319
science,전자기유도현상,하나의 폐회로를 통과하는 자기장의 세기가 시간에 따라 변하면 그 변화 속도에 비례하는 기전력이 유도되는 현상,science320
science,전자기파,전자기장의 흐름에서 발생하는 일종의 전자기 에너지,science321
science,전자기파성질,"① 전기장의 진동 방향, 자기장의 진동 방향, 전자기파의 진행 방향은 항상 서로 수직이다.
② 공간상의 한 점에서 유도 전기장과 유도 자기장은 서로 동일한 위상으로 변화한다.
③ 전자기파는 전기장과 자기장의 변화에 의하여 진행하는 파동으로 매질이 없는 진공 중에서도 전파한다.
④ 전자기파의 진공에서의 전파 속도는 모두 c=3×108m/s로 같다.",science322
science,전자기파활용,"비파괴 검사를 하기도 gr 폭발물 검사, 의료 영상 기술에도 응용이 가능",science323
science,전자배치,원자 또는 분자의 전자 구조를 나타내기 위한 방법으로서 그 전자들이 오비탈에 분포된 상황을 보여줌.,science324
science,전지,보통 건전지 혹은 배터리를 말하며 자발적인 산화-환원 반응을 이용하여 화학 에너지를 전기 에너지로 변화시키는 화학 장치,science325
science,전자기력,만유인력 또는 중력으로 일컫는 질량을 가진 입자들 사이의 상호작용,science326
science,전해질용액,"물 등의 용매에 녹였을 때 이온화하는 물질을 전해질이라고 하며, 이러한 전해질이 녹아있는 용액을 전해질용액이라 함.",science327
science,절연체,열이나 전기 전도도가 매우 떨어지는 물질,science328
science,정상파,파동이 한정된 공간 안에 갇혀서 제자리에서 진동하는 형태를 나타내는 것,science329
science,정상파간섭,같은 주파수를 갖는 같은 종류의 두 개 파동이 서로 간섭한 결과 공간에서 고정된 분포를 가지게 된 주기적인 파를 정상파라고 함.,science330
science,정역학,"역학의 한 분야로, 물체나 계가 가속하지 않고 주변과 정적인 평형상태를 유지하고 있을 때 그 물체나 계에 작용하고 있는 힘 또는 돌림힘을 분석하는 학문.",science331
science,조직계,식물에서 비슷한 조직들이 모여서 서로 유기적인 관계를 이루며 일정한 기능을 나타내는 조직,science332
science,주기율표,원소를 양성자의 수에 따라 배열한 표,science333
science,중력가속도,"물체에 가해진 중력에 의한 가속도를 의미하고, 일반적으로 기호 g를 사용.",science334
science,절대영도,"물리학에서 거시적으로 이론적인 온도의 최저점으로, 0 켈빈의 온도",science335
science,전반사,"빛이 굴절률이 큰 물질로부터 굴절률이 작은 물질의 경계면으로 진행할 때, 입사각이 어떤 임계각보다 크면빛이 경계면을 투과하지 못하고 모두 반사하는 현상",science336
